"",F.stat,p.value,-log10(p),FDR
M408.91T18.56,0.72138,0.58984,0.22927,0.87255
M1599.43T13.55,0.72063,0.5903,0.22893,0.87255
M1687.34T13.6,0.71778,0.59207,0.22763,0.87255
M1282.74T17.56,0.71689,0.59262,0.22722,0.87255
M859.28T831.48,0.71536,0.59357,0.22653,0.87255
M1018.8T12.55,0.71442,0.59415,0.2261,0.87255
M878.83T17.55,0.71437,0.59419,0.22608,0.87255
M727.85T17.56,0.71309,0.59498,0.2255,0.87255
M1731.67T13.55,0.71178,0.5958,0.2249,0.87255
M1588.01T13.55,0.70991,0.59697,0.22405,0.87255
M1650.18T13.55,0.70938,0.5973,0.22381,0.87255
M1085.12T13.55,0.70847,0.59786,0.2234,0.87255
M985.47T12.55,0.70819,0.59804,0.22327,0.87255
M902.81T18.56,0.70785,0.59825,0.22312,0.87255
M1633.03T13.55,0.70686,0.59887,0.22267,0.87255
M1739.67T13.55,0.70652,0.59908,0.22252,0.87255
M1841.88T13.55,0.70531,0.59984,0.22197,0.87255
M961.31T814.89,0.70486,0.60012,0.22176,0.87255
M1663.68T13.55,0.70056,0.60281,0.21982,0.87535
M1585.7T12.66,0.69781,0.60454,0.21857,0.87594
M1250.75T17.55,0.6973,0.60486,0.21835,0.87594
M1523.41T13.11,0.69591,0.60574,0.21772,0.87594
M1991.63T13.55,0.6944,0.60669,0.21704,0.87594
M626.86T18.56,0.69221,0.60807,0.21605,0.87594
M1215.26T17.55,0.69088,0.60891,0.21545,0.87594
M1209.02T13.55,0.69071,0.60902,0.21537,0.87594
M480.89T18.57,0.68945,0.60981,0.2148,0.87594
M935.81T17.56,0.68891,0.61015,0.21456,0.87594
M1216.76T17.55,0.68084,0.61528,0.21093,0.87635
M1405.73T13.55,0.68049,0.6155,0.21077,0.87635
M802.83T18.56,0.68012,0.61573,0.21061,0.87635
M853.83T11.54,0.6797,0.61601,0.21042,0.87635
M1821.98T13.55,0.6794,0.61619,0.21028,0.87635
M964.81T12.54,0.67866,0.61666,0.20995,0.87635
M1061.46T12.54,0.677,0.61772,0.20921,0.87635
M1169.77T16.56,0.67644,0.61808,0.20896,0.87635
M1747.42T13.55,0.67491,0.61906,0.20827,0.87635
M1696.67T13.55,0.67296,0.6203,0.2074,0.87635
M1242.25T13.55,0.67286,0.62037,0.20735,0.87635
M1519.03T13.55,0.67247,0.62062,0.20718,0.87635
M1529.71T13.54,0.67137,0.62132,0.20668,0.87635
M1063.78T17.56,0.66929,0.62265,0.20575,0.87635
M827.49T1369.97,0.66868,0.62305,0.20548,0.87635
M1566.7T12.67,0.66571,0.62495,0.20415,0.87635
M933.32T12.54,0.66435,0.62583,0.20354,0.87635
M865.33T17.56,0.66364,0.62628,0.20323,0.87635
M1228.76T12.55,0.66289,0.62676,0.2029,0.87635
M978.15T11.61,0.66204,0.62731,0.20252,0.87635
M1626.01T13.01,0.66191,0.6274,0.20246,0.87635
M1070.12T17.56,0.66147,0.62768,0.20226,0.87635
M400.92T17.56,0.66053,0.62829,0.20184,0.87635
M1176.77T17.56,0.6588,0.6294,0.20107,0.87635
M1260.5T13.55,0.65833,0.62971,0.20086,0.87635
M1401.4T12.54,0.6566,0.63082,0.20009,0.87682
M1359.74T13.52,0.65463,0.6321,0.19922,0.87733
M1514.96T13.55,0.65366,0.63273,0.19878,0.87733
M732.84T18.56,0.65047,0.63479,0.19737,0.87912
M1106.28T13.55,0.64777,0.63655,0.19617,0.88011
M965.81T12.55,0.64699,0.63705,0.19582,0.88011
M871.49T17.56,0.64498,0.63836,0.19494,0.88011
M1169.5T13.55,0.64337,0.63941,0.19422,0.88011
M250.96T20.39,0.64327,0.63948,0.19418,0.88011
M964.8T17.56,0.64216,0.6402,0.19369,0.88011
M1250.08T17.56,0.63986,0.6417,0.19267,0.88011
M1220.75T17.55,0.63905,0.64222,0.19231,0.88011
M1282.03T16.56,0.63685,0.64366,0.19134,0.88011
M1182.76T17.56,0.63638,0.64397,0.19113,0.88011
M1086.78T17.55,0.6363,0.64402,0.1911,0.88011
M1116.1T17.55,0.63049,0.64783,0.18854,0.88165
M964.31T17.56,0.6304,0.64789,0.1885,0.88165
M1803.65T13.55,0.62965,0.64838,0.18817,0.88165
M1480.45T13.55,0.62693,0.65017,0.18697,0.88165
M1417.47T13.55,0.62685,0.65022,0.18694,0.88165
M1638.68T13.55,0.62612,0.6507,0.18662,0.88165
M1217.76T17.56,0.62169,0.65362,0.18467,0.88165
M1306.75T12.55,0.62127,0.6539,0.18449,0.88165
M1706.67T13.55,0.61992,0.65479,0.1839,0.88165
M968.81T12.55,0.61963,0.65498,0.18377,0.88165
M1345.41T12.6,0.61953,0.65505,0.18373,0.88165
M799.25T813.63,0.61917,0.65528,0.18357,0.88165
M1230.51T13.55,0.61902,0.65539,0.1835,0.88165
M1026.78T18.56,0.61809,0.656,0.1831,0.88165
M637.87T18.56,0.61586,0.65748,0.18212,0.88252
M794.84T17.56,0.61476,0.6582,0.18164,0.88252
M855.5T14.55,0.61217,0.65992,0.18051,0.88378
M827.83T17.56,0.60826,0.66252,0.1788,0.88535
M931.15T16.07,0.6076,0.66295,0.17852,0.88535
M979.31T813.63,0.60535,0.66445,0.17754,0.88535
M1764.66T13.55,0.60473,0.66487,0.17727,0.88535
M1494.7T17.06,0.60258,0.6663,0.17633,0.88535
M705.35T17.56,0.60151,0.66701,0.17587,0.88535
M1469.4T13.55,0.60132,0.66714,0.17578,0.88535
M1136.28T16.56,0.59993,0.66806,0.17518,0.88535
M931.15T13.54,0.59987,0.6681,0.17516,0.88535
M1355.99T13.55,0.59493,0.67141,0.17301,0.8887
M1401.05T13.55,0.59303,0.67268,0.17219,0.88934
M1215.76T17.4,0.58545,0.67777,0.16892,0.89345
M1078.79T12.55,0.58387,0.67882,0.16824,0.89345
M632.88T17.56,0.58142,0.68047,0.16719,0.89345
M1689.67T13.55,0.58009,0.68137,0.16662,0.89345
M1540.7T12.55,0.58006,0.68139,0.1666,0.89345
M1193.76T17.56,0.57815,0.68268,0.16578,0.89345
M1054.79T17.56,0.57752,0.6831,0.16551,0.89345
M1280.42T13.54,0.57678,0.6836,0.1652,0.89345
M1035.8T17.56,0.57475,0.68497,0.16433,0.89345
M871.17T13.55,0.57232,0.68662,0.16329,0.89345
M1672.4T13.49,0.57141,0.68723,0.1629,0.89345
M1030.79T17.56,0.57089,0.68758,0.16268,0.89345
M1013.8T11.54,0.57072,0.6877,0.1626,0.89345
M966.31T17.55,0.56743,0.68992,0.1612,0.89345
M186.96T7.54,0.56708,0.69016,0.16105,0.89345
M897.82T12.55,0.56607,0.69085,0.16062,0.89345
M1167.77T17.56,0.56571,0.69109,0.16047,0.89345
M829.83T17.56,0.56444,0.69195,0.15992,0.89345
M676.85T19.54,0.56287,0.69302,0.15925,0.89345
M372.36T1639.49,0.56009,0.69491,0.15807,0.89345
M411.2T18.56,0.56009,0.69491,0.15807,0.89345
M760.35T17.56,0.5592,0.69551,0.15769,0.89345
M604.89T12.55,0.55759,0.6966,0.15701,0.89345
M624.87T18.56,0.55542,0.69809,0.15609,0.89345
M1357.73T17.55,0.5546,0.69864,0.15574,0.89345
M1272.75T12.55,0.55424,0.69889,0.15559,0.89345
M1184.43T13.55,0.55424,0.69889,0.15559,0.89345
M1018.13T17.55,0.55415,0.69895,0.15555,0.89345
M766.83T19.56,0.55403,0.69903,0.1555,0.89345
M1069.79T17.56,0.55355,0.69936,0.1553,0.89345
M927.81T18.56,0.55195,0.70045,0.15462,0.89384
M1746T13.55,0.54993,0.70183,0.15377,0.89427
M1198.76T17.56,0.54915,0.70236,0.15344,0.89427
M771.18T13.55,0.54705,0.70379,0.15256,0.89509
M1228.09T17.56,0.54359,0.70616,0.1511,0.8971
M1882.88T13.55,0.54069,0.70814,0.14988,0.89723
M1193.42T17.06,0.54015,0.70851,0.14965,0.89723
M1465.21T13.54,0.53894,0.70934,0.14914,0.89723
M1694.67T13.55,0.53883,0.70942,0.1491,0.89723
M717.85T18.56,0.53735,0.71043,0.14848,0.89751
M205.07T813.54,0.531,0.71479,0.14582,0.89814
M502.87T19.22,0.53077,0.71495,0.14573,0.89814
M1386.72T16.56,0.53055,0.7151,0.14563,0.89814
M883.82T18.31,0.52977,0.71564,0.14531,0.89814
M1493.71T16.56,0.52649,0.71789,0.14394,0.89814
M1021.33T830.41,0.52552,0.71856,0.14354,0.89814
M1859.64T13.55,0.5252,0.71878,0.14341,0.89814
M835.83T17.56,0.52517,0.7188,0.14339,0.89814
M256.93T20.56,0.52406,0.71956,0.14293,0.89814
M959.48T16.56,0.52216,0.72087,0.14214,0.89814
M1730.67T13.55,0.52189,0.72106,0.14203,0.89814
M1262.75T17.56,0.52063,0.72193,0.14151,0.89814
M653.86T17.74,0.51979,0.72251,0.14116,0.89814
M1004.13T17.56,0.51723,0.72427,0.1401,0.89814
M1836.32T13.55,0.51597,0.72514,0.13958,0.89814
M1099.78T17.56,0.51552,0.72545,0.13939,0.89814
M1438.38T13.55,0.51519,0.72568,0.13925,0.89814
M1328.49T13.55,0.51455,0.72612,0.13899,0.89814
M1121.78T12.55,0.51354,0.72682,0.13857,0.89814
M1212.09T16.56,0.51276,0.72735,0.13825,0.89814
M937.81T17.56,0.51253,0.72751,0.13816,0.89814
M967.47T17.56,0.5091,0.72989,0.13674,0.90009
M1040.8T12.55,0.50593,0.73208,0.13544,0.90182
M1081.46T17.56,0.50066,0.73573,0.13328,0.90533
M1069.46T17.55,0.49804,0.73754,0.13221,0.90658
M1242.44T13.55,0.49673,0.73845,0.13168,0.90671
M1348.98T13.55,0.4954,0.73937,0.13114,0.90687
M928.81T17.56,0.49235,0.74149,0.12989,0.90824
M970.8T18.56,0.49006,0.74308,0.12897,0.90824
M739.35T12.55,0.48947,0.74349,0.12873,0.90824
M1118.77T17.56,0.48919,0.74368,0.12861,0.90824
M1487.43T13.54,0.48723,0.74505,0.12782,0.90841
M385.29T1369.89,0.48668,0.74542,0.1276,0.90841
M896.81T18.35,0.48486,0.74669,0.12686,0.90898
M1378.73T13.55,0.48216,0.74857,0.12577,0.90939
M943.31T12.55,0.48162,0.74894,0.12555,0.90939
M1061.79T12.55,0.48092,0.74943,0.12527,0.90939
M1235.75T17.56,0.47909,0.7507,0.12453,0.90997
M516.89T18.56,0.47465,0.75379,0.12275,0.91274
M697.85T18.56,0.47166,0.75587,0.12155,0.91428
M1634.68T13.55,0.46388,0.76129,0.11845,0.91754
M1152.51T14.55,0.46384,0.76132,0.11843,0.91754
M612.88T11.54,0.46286,0.762,0.11804,0.91754
M1050.79T17.56,0.45908,0.76464,0.11654,0.91754
M839.34T897.39,0.45881,0.76483,0.11644,0.91754
M349.25T12.55,0.4579,0.76546,0.11608,0.91754
M420.91T18.56,0.45597,0.76681,0.11531,0.91754
M1664.01T13.55,0.45588,0.76687,0.11528,0.91754
M1288.74T16.98,0.45557,0.76708,0.11516,0.91754
M1002.13T17.56,0.45394,0.76822,0.11451,0.91754
M1752.91T13.55,0.45294,0.76892,0.11412,0.91754
M1035.3T17.55,0.45285,0.76898,0.11409,0.91754
M1755.66T13.54,0.45138,0.77,0.11351,0.91754
M1084.78T17.56,0.44995,0.771,0.11294,0.91754
M1125.44T17.55,0.44945,0.77135,0.11275,0.91754
M921.33T13.55,0.44834,0.77212,0.11231,0.91754
M951.8T17.69,0.44811,0.77228,0.11222,0.91754
M1047.46T17.55,0.44159,0.77683,0.10967,0.92198
M996.8T17.56,0.43851,0.77898,0.10847,0.92228
M1046.79T11.73,0.43653,0.78036,0.1077,0.92228
M748.52T13.55,0.43568,0.78096,0.10737,0.92228
M1785.33T13.55,0.43497,0.78145,0.1071,0.92228
M382.31T1622.76,0.43359,0.78241,0.10657,0.92228
M1045.79T17.56,0.43221,0.78337,0.10603,0.92228
M1239.76T12.55,0.43203,0.7835,0.10596,0.92228
M1194.28T12.55,0.42855,0.78592,0.10462,0.92228
M908.49T16.55,0.42816,0.78619,0.10447,0.92228
M948.8T18.56,0.42679,0.78715,0.10394,0.92228
M801.83T17.56,0.42583,0.78782,0.10357,0.92228
M1116.77T17.56,0.42541,0.78811,0.10341,0.92228
M1370.72T17.04,0.42536,0.78815,0.10339,0.92228
M1271.25T13.55,0.42494,0.78844,0.10323,0.92228
M1146.11T12.55,0.42088,0.79127,0.10168,0.92399
M1701.92T13.55,0.41925,0.7924,0.10106,0.92399
M1081.46T12.55,0.41823,0.79311,0.10067,0.92399
M962.8T17.56,0.41817,0.79316,0.10064,0.92399
M970.81T12.01,0.41265,0.797,0.098543,0.92663
M1463.96T13.55,0.41227,0.79726,0.098401,0.92663
M324.92T20.56,0.41044,0.79853,0.097707,0.92663
M1372.99T13.55,0.41023,0.79868,0.097627,0.92663
M1375.39T13.55,0.40577,0.80178,0.095946,0.9272
M895.82T11.55,0.40576,0.80179,0.095942,0.9272
M1123.28T17.56,0.40498,0.80233,0.095647,0.9272
M1333.74T12.55,0.40339,0.80343,0.095051,0.9272
M1467.38T13.55,0.40149,0.80475,0.094337,0.9272
M1722.98T13.55,0.40123,0.80493,0.094242,0.9272
M1939.63T13.55,0.40045,0.80547,0.093948,0.9272
M1265.09T13.55,0.39944,0.80617,0.093571,0.9272
M322.92T21.56,0.39785,0.80728,0.092977,0.9272
M1334.24T14.02,0.39739,0.80759,0.092808,0.9272
M1582.95T13.55,0.39661,0.80814,0.092513,0.9272
M1022.13T17.55,0.39303,0.81062,0.091183,0.92876
M1316.25T13.55,0.39229,0.81113,0.090908,0.92876
M1252.75T17.55,0.38885,0.81351,0.089636,0.93055
M1182.27T12.55,0.38495,0.81621,0.088197,0.9327
M1205.77T17.55,0.38247,0.81793,0.087286,0.93372
M1267.74T17.48,0.37868,0.82054,0.085901,0.93576
M1671.67T13.55,0.37514,0.82298,0.084612,0.93738
M1700.67T13.55,0.37422,0.82361,0.084278,0.93738
M1375.23T16.56,0.36742,0.82829,0.08182,0.94119
M1889.97T13.55,0.36695,0.82861,0.08165,0.94119
M1070.78T17.56,0.36559,0.82954,0.081161,0.94131
M1163.77T17.56,0.36386,0.83073,0.08054,0.94154
M1480.2T13.55,0.36288,0.8314,0.080188,0.94154
M809.85T12.54,0.35958,0.83366,0.079011,0.94297
M1132.11T13.55,0.35838,0.83448,0.078582,0.94297
M759.85T17.56,0.35739,0.83516,0.078231,0.94297
M1158.1T13.08,0.35586,0.83621,0.077687,0.94322
M1127.27T17.56,0.35115,0.83942,0.076023,0.9459
M1413.22T13.55,0.34834,0.84133,0.075033,0.94594
M1610.94T13.55,0.34652,0.84257,0.074395,0.94594
M1858.94T13.55,0.34607,0.84288,0.074237,0.94594
M1048.79T17.56,0.34558,0.84321,0.074066,0.94594
M236.94T4.52,0.34391,0.84434,0.073484,0.94594
M1516.19T14.52,0.34315,0.84486,0.073217,0.94594
M1273.75T17.47,0.34119,0.84618,0.072536,0.94594
M1128.78T17.55,0.34053,0.84663,0.072306,0.94594
M909.82T17.56,0.33922,0.84752,0.071852,0.94594
M825.83T18.56,0.33775,0.84851,0.071344,0.94594
M1597.03T13.54,0.33762,0.8486,0.071298,0.94594
M1695.93T13.55,0.33516,0.85026,0.070449,0.94645
M1053.79T17.56,0.33447,0.85072,0.070212,0.94645
M1132.77T17.56,0.33182,0.85251,0.069301,0.94724
M911.48T17.56,0.33094,0.8531,0.069,0.94724
M1485.45T13.55,0.32839,0.85481,0.06813,0.94821
M1064.79T17.56,0.32255,0.85872,0.066146,0.94967
M1177.44T13.55,0.32137,0.85952,0.065746,0.94967
M859.82T18.56,0.32041,0.86015,0.065425,0.94967
M1129.78T12.55,0.32013,0.86034,0.065331,0.94967
M1791.36T13.55,0.31849,0.86144,0.064777,0.94967
M1035.8T12.55,0.31618,0.86297,0.064004,0.94967
M786.82T18.57,0.31453,0.86407,0.063453,0.94967
M931.82T12.55,0.31387,0.8645,0.063233,0.94967
M794.18T13.55,0.31335,0.86485,0.063059,0.94967
M854.81T18.56,0.31274,0.86525,0.062856,0.94967
M1619.35T13.55,0.31266,0.86531,0.06283,0.94967
M1124.03T13.55,0.3093,0.86754,0.061713,0.95119
M933.83T12.55,0.30684,0.86916,0.060901,0.95205
M1245.27T12.6,0.30558,0.86999,0.060486,0.95205
M1362.48T13.52,0.29924,0.87415,0.058413,0.95428
M871.83T16.56,0.29783,0.87507,0.057955,0.95428
M1019.8T12.61,0.29556,0.87655,0.057222,0.95428
M692.85T18.56,0.29505,0.87689,0.057055,0.95428
M906.33T13.55,0.29436,0.87733,0.056836,0.95428
M1668.44T13.55,0.29417,0.87746,0.056773,0.95428
M1342.73T17.56,0.29178,0.87901,0.056004,0.95428
M1395.47T13.55,0.29168,0.87908,0.055971,0.95428
M818.27T830.41,0.28905,0.88078,0.055132,0.95428
M1155.77T17.56,0.28845,0.88117,0.054941,0.95428
M1767.99T13.55,0.2883,0.88127,0.054892,0.95428
M1525.96T13.55,0.28661,0.88236,0.054355,0.95428
M979.81T11.54,0.28456,0.88368,0.053703,0.95428
M1435.72T12.55,0.2842,0.88391,0.053591,0.95428
M1172.77T13.55,0.28247,0.88503,0.053042,0.95428
M833.83T17.56,0.27973,0.88678,0.052182,0.95428
M858.82T17.95,0.27969,0.88681,0.052168,0.95428
M1320.74T17.4,0.27919,0.88713,0.052011,0.95428
M1048.12T17.56,0.27643,0.8889,0.051149,0.95527
M1186.76T17.56,0.27201,0.8917,0.049779,0.95725
M1560.19T13.55,0.27087,0.89243,0.049428,0.95725
M1274.74T17.56,0.26713,0.89479,0.048279,0.95797
M1186.05T14.49,0.26594,0.89553,0.047918,0.95797
M868.81T18.56,0.26581,0.89562,0.047877,0.95797
M1108.1T17.56,0.26171,0.89819,0.046633,0.95899
M899.82T17.56,0.26159,0.89826,0.046598,0.95899
M1129.77T17.56,0.25637,0.90151,0.045028,0.9594
M1729.92T13.55,0.25589,0.90181,0.044884,0.9594
M797.85T17.56,0.25572,0.90191,0.044835,0.9594
M1219.5T14.55,0.25503,0.90234,0.044629,0.9594
M1404.71T17.55,0.25418,0.90287,0.044375,0.9594
M1678.17T13.55,0.24952,0.90573,0.042999,0.96155
M1709.01T13.55,0.2478,0.90679,0.042494,0.96177
M408.91T11.54,0.24613,0.9078,0.042008,0.96195
M1542.2T13.55,0.24058,0.91117,0.040399,0.96462
M909.31T17.56,0.23796,0.91275,0.039649,0.96487
M1262.08T17.04,0.2369,0.91339,0.039346,0.96487
M274.94T20.57,0.23485,0.91462,0.038761,0.96487
M217.03T22.06,0.23326,0.91557,0.038311,0.96487
M1317.74T17.56,0.23132,0.91671,0.037766,0.96487
M1705.67T13.55,0.23086,0.91699,0.037635,0.96487
M1645.68T13.55,0.23025,0.91735,0.037466,0.96487
M1112.45T14.05,0.22584,0.91995,0.036235,0.96671
M1497.05T13.55,0.21713,0.92501,0.033853,0.97113
M1334.73T17.55,0.20602,0.93133,0.030896,0.97501
M867.82T17.56,0.20571,0.9315,0.030816,0.97501
M1021.29T17.56,0.20424,0.93233,0.030432,0.97501
M1107.04T13.55,0.2039,0.93252,0.030343,0.97501
M1284.74T17.56,0.20305,0.93299,0.030123,0.97501
M1034.29T12.55,0.19797,0.9358,0.028817,0.97705
M1435.72T17.56,0.19276,0.93864,0.0275,0.97912
M899.83T12.55,0.19024,0.94,0.02687,0.97929
M1655.36T13.55,0.18805,0.94118,0.026329,0.97929
M1314.42T13.55,0.1854,0.94259,0.025676,0.97929
M544.89T11.54,0.18311,0.9438,0.025119,0.97929
M901.82T17.55,0.18259,0.94408,0.024993,0.97929
M1130.47T13.55,0.18194,0.94441,0.024838,0.97929
M1139.77T17.56,0.18113,0.94484,0.024641,0.97929
M1445.05T13.55,0.17883,0.94604,0.024091,0.97964
M696.84T19.05,0.17655,0.94722,0.02355,0.97975
M1799.33T13.55,0.17529,0.94787,0.023252,0.97975
M945.81T17.56,0.17132,0.94989,0.022325,0.9805
M1003.79T17.56,0.16915,0.95099,0.021823,0.9805
M1706.17T13.55,0.16877,0.95118,0.021737,0.9805
M1058.12T17.56,0.15961,0.95571,0.019675,0.98324
M1341.74T17.55,0.15907,0.95597,0.019555,0.98324
M1865.4T13.55,0.1569,0.95702,0.01908,0.98324
M917.8T18.15,0.15458,0.95813,0.018577,0.98324
M760.84T18.56,0.15452,0.95816,0.018563,0.98324
M795.84T17.57,0.15231,0.9592,0.018091,0.98342
M1205.09T17.55,0.14884,0.96083,0.017355,0.98352
M918.81T18.56,0.14841,0.96103,0.017264,0.98352
M1780.66T13.55,0.14496,0.96262,0.016547,0.98385
M1558.03T13.55,0.14246,0.96375,0.016035,0.98385
M850.82T18.56,0.14144,0.96421,0.015829,0.98385
M2018.62T13.55,0.1401,0.96481,0.015558,0.98385
M618.85T19.56,0.13408,0.96746,0.014366,0.98503
M1731.34T13.55,0.13352,0.96771,0.014257,0.98503
M1599.94T13.55,0.13059,0.96896,0.013692,0.98543
M1200.76T17.54,0.1107,0.97698,0.010113,0.99197
M925.82T12.55,0.11028,0.97714,0.010043,0.99197
M1299.74T17.54,0.10479,0.97918,0.0091389,0.9923
M1258.75T17.56,0.10235,0.98006,0.0087482,0.9923
M764.83T18.56,0.10229,0.98008,0.0087383,0.9923
M569.88T19.56,0.097384,0.9818,0.0079758,0.99242
M1531.95T13.55,0.096977,0.98194,0.0079139,0.99242
M1257.75T12.55,0.093289,0.98319,0.0073622,0.99261
M1500.7T17.55,0.091207,0.98388,0.0070583,0.99261
M1905.63T13.55,0.084827,0.98591,0.0061621,0.99378
M1678.94T13.55,0.081778,0.98684,0.0057526,0.99383
M1572.44T14.02,0.065851,0.99124,0.003819,0.99653
M958.8T11.54,0.065766,0.99127,0.0038097,0.99653
M1259.49T13.55,0.059632,0.99275,0.0031612,0.99681
M1294.49T13.55,0.052925,0.99422,0.0025155,0.99681
M1629.68T15.51,0.052528,0.99431,0.0024795,0.99681
M1051.13T12.55,0.048784,0.99506,0.002151,0.99681
M752.84T11.54,0.037999,0.99695,0.001327,0.99783
M660.87T12.55,0.028356,0.99827,0.00075029,0.99827
